Gene_ID	DMSO_24h_rep1	DMSO_24h_rep2	GSK591_24h_rep1	GSK591_24h_rep2
LOC124905370	0	0	0	0
FAM99B	0	0	0	0
FAM99A	0	0	0	0
KRTAP5-5	0	0	0	0
KRTAP5-4	0	0	0	0
KRTAP5-3	0	0	0	0
KRTAP5-2	0	0	2	2
KRTAP5-1	0	0	0	0
KRTAP5-AS1	4	2	3	1
DUSP8	148	230	209	229
LOC105379586	0	0	0	0
LOC105377775	0	0	0	0
LOC105379627	0	0	0	0
FAM20C	12953	16924	14229	19768
LOC105375115	0	0	0	0
LINC03014	198	149	132	161
LINC03015	79	72	60	71
LOC105375114	8	2	10	5
LOC101929756	4	2	6	0
LOC105375113	35	25	35	37
LOC105375112	20	22	36	24
LOC102723872	23	17	20	15
RNU1-79P	0	0	0	0
LOC107987429	0	0	0	0
LOC124905367	0	0	0	0
ABCF1-DT	0	0	0	0
HCG4P5	5	11	4	3
LOC124905366	0	0	0	0
LOC107987427	0	0	0	0
LOC124905365	0	0	0	0
LOC105375006	0	0	0	0
TRA-CGC5-1	0	0	0	0
TRA-CGC2-1	0	0	0	0
TRA-AGC4-1	2	0	0	0
LINC00533	0	0	0	0
TRT-CGT3-1	0	0	0	0
TRA-TGC2-1	2	0	4	2
TRA-TGC9-1	0	0	0	0
LOC105374996	0	0	0	0
TRA-AGC3-1	4	0	3	4
TRS-GCT4-1	1	0	1	1
TRQ-TTG2-1	27	14	23	18
ZBED9	1104	1126	975	1010
TRR-TCG5-1	0	0	0	0
LOC107986586	6	1	5	4
TRI-TAT3-1	15	7	23	12
GPX5	0	0	0	0
GPX6	0	0	0	0
PROP1	0	0	0	0
SUDS3P1	96	98	139	124
LOC100128340	11	34	46	36
LOC124901146	0	0	0	0
LOC728554	3544	3856	3905	4132
MCCC2	17937	16607	16563	17712
LOC124900999	53	37	26	41
HMGN1P12	0	0	0	0
LOC100419852	0	0	0	0
BDP1	16112	15130	15220	15054
LOC107987420	0	0	0	0
PMCHL2	0	0	0	0
LOC105379025	0	0	0	0
LINC02197	0	0	0	0
LOC441081	0	0	0	0
GUSBP17	73	70	64	109
LOC107987433	0	0	0	0
LOC728452	0	0	0	0
GUSBP9	145	116	82	132
CDH12P4	0	0	0	0
NAIPP4	47	31	35	32
GTF2H2	1136	1079	1064	1039
NAIPP1	16	1	3	0
NAIP	39	41	58	35
SMN1	1234	1336	2470	2485
SERF1A	27	23	18	19
CDH12P3	0	0	0	0
NAIPP2	84	76	68	97
SMN2	693	702	471	531
SERF1B	126	109	127	119
CDH12P2	0	0	0	0
LOC105369228	0	0	0	0
LOC105379023	0	0	0	0
LOC112268330	0	0	0	0
LOC728506	1	1	0	0
GUSBP15	25	37	45	33
LOC105379623	0	0	0	0
RARRES2P4	0	0	0	0
FRG2	0	0	2	0
DUX4L9	0	0	0	2
RNA5SP175	0	0	0	0
RNA5SP174	0	0	0	0
TUBB7P	0	0	0	0
MLLT10P2	0	0	0	0
FRG1	3016	2799	3095	2932
LOC124905369	0	0	0	0
LINC01881	425	379	504	400
LINC01880	0	0	0	0
LOC105373980	0	0	0	0
LOC285097	1	2	0	2
LINC01238	15	17	17	30
LINC01237	13	8	4	15
LOC124905368	1	1	0	1
IGKV1OR2-118	0	0	0	0
LOC101926946	0	0	0	0
LOC105374866	0	0	0	0
OR2G6	0	0	0	0
OR2AS2P	0	0	0	0
OR2T5	0	0	0	0
OR2T3	0	0	0	0
LOC105373279	0	0	0	0
OR2T2	0	0	0	0
OR2T7	0	0	0	0
OR2T1	0	0	0	0
OR2T6	0	0	0	0
OR2T4	0	2	0	0
TBX22	5	3	10	0
LOC124900587	0	0	0	0
APOBEC3A_B	0	0	0	0
LOC105373032	0	0	0	0
NCF4	6	21	2	5
NCF4-AS1	0	0	0	0
PVALB	0	0	0	0
NDUFA9P1	13	14	20	15
RPL41P3	647	545	822	511
RBFOX2	21256	21272	20619	23085
APOL5	0	0	0	0
MRPS16P3	0	0	0	0
CABIN1	15036	14148	14044	15480
LOC105372959	0	0	4	2
GSTTP2	0	0	0	0
GSTT1	0	0	0	0
GSTT1-AS1	0	0	0	0
LOC391322	0	0	0	0
LOC100420769	0	0	0	0
EIF4EBP1P2	0	0	0	0
MTND1P13	0	0	0	0
GSTT4	0	0	0	0
GSTT2	14	26	31	29
DDT	5384	5572	5849	5682
DDTL	482	387	425	448
GSTT2B	1118	1272	1105	938
LOC100652871	0	0	0	0
LOC100129358	1	2	2	5
MIF	39885	37043	41580	42192
MIF-AS1	278	240	351	571
RN7SL268P	0	0	0	0
SLC2A11	506	527	476	574
DERL3	2	2	4	6
SMARCB1	10394	10448	10182	11593
MMP11	19	16	18	32
LOC107985577	5	4	8	2
CHCHD10	8108	7935	7537	8482
C22orf15	4	1	5	2
LOC648771	0	0	0	0
LINC02557	0	0	0	0
LOC124905361	0	0	0	0
FAM230I	0	0	0	0
LINC01659	0	0	0	0
LOC107985555	0	0	0	0
ZDHHC8P1	32	37	43	33
CES5AP1	0	0	0	0
LL22NC03-63E9.3	0	0	0	0
PRAME	0	2	0	0
LOC105379601	0	0	0	0
LOC124905161	0	0	0	0
ZNF280A	0	0	0	0
LOC105379602	0	0	0	0
ZNF280B	0	0	0	0
LOC100736412	0	0	0	0
LOC105379603	0	0	0	0
IGLV5-37	0	0	0	0
LOC105379604	0	0	0	0
LOC102725003	0	0	0	0
LOC105379605	0	0	0	0
IGLV5-39	0	0	0	0
IGLV7-43	0	0	0	0
LOC102724999	0	0	0	0
IGLV5-45	0	0	0	0
SNORD159	121	103	177	154
LSS	18718	19123	17857	20976
SPATC1L	1247	1261	1241	1456
FTCD-AS1	0	0	0	0
FTCD	15	18	19	26
GART	35721	35519	32793	36314
DNAJC28	56	24	33	44
RPS5P3	0	0	0	0
TMEM50B	1782	1744	1788	1864
IFNGR2	19016	16532	17325	17933
C21orf62	1	0	0	1
C21orf62-AS1	29	25	15	15
PAXBP1	6652	6422	6932	7400
RNU4-45P	0	0	0	0
LOC100420035	0	0	0	0
LOC105379618	0	0	0	0
LINC00308	0	0	0	0
LOC100134423	0	0	0	0
BTG3-AS1	53	59	56	60
BTG3	4812	4727	5249	5613
LOC107987418	0	0	0	0
NEK4P1	0	0	0	0
LOC107985511	0	0	0	0
PCMTD2	4098	4135	3502	3734
MYT1	2	0	4	7
LOC105372727	0	0	0	0
NPBWR2	0	0	0	0
OPRL1	28	56	37	44
LOC105372721	0	0	0	0
KCNQ2	6	2	3	1
LOC105372704	121	90	164	151
TAF4	3493	3203	3241	3527
MIR1257	0	0	0	0
CDH4	4866	6091	4713	6705
LOC107985440	80	79	119	115
LOC107987425	0	0	0	0
LOC124905364	0	0	0	0
PCAT19	0	1	0	0
TPM3P5	33	25	21	14
PLEKHA3P1	2	4	13	12
LINC01480	3	7	13	4
LOC110467527	0	0	0	0
CEACAM21	2	0	0	2
CEACAMP3	0	0	0	0
DNAJC19P2	0	0	0	0
CEACAM4	0	0	0	0
DNAJC19P3	0	0	0	0
LOC105372405	0	0	0	0
CEACAM7	0	0	0	0
GPI	64273	61956	62231	67140
GARRE1	3749	3424	3453	3707
RPL29P33	19	8	11	10
LSM14A	18324	17195	17550	17815
ZNF92P2	0	0	0	0
PCGF7P	5	4	3	4
MTDHP5	0	0	0	0
VN1R85P	0	0	0	0
ZNF676	0	0	0	0
BNIP3P30	0	0	0	0
LOC107985324	0	0	0	0
BNIP3P31	0	0	0	0
ZNF43	5	2	6	8
BRI3BPP1	0	0	0	0
CCNYL6	0	0	0	1
ZNF100	929	960	869	922
VN1R84P	22	15	40	12
MTDHP4	0	0	0	0
MTDHP3	0	0	0	0
LOC400682	0	0	0	0
ZNF430	1316	1377	1261	1451
LOC112268247	0	0	0	0
KRT18P40	0	0	0	4
ZNF85	342	373	341	331
LOC100418993	0	0	0	0
LOC100418992	0	0	0	0
LOC100418991	0	0	0	0
LOC100418990	0	0	0	0
LOC100418989	0	0	0	0
LOC100418988	0	0	0	0
LOC100418987	0	0	0	0
LOC100418986	0	0	0	0
BNIP3P24	0	0	0	0
ZNF66	4	2	6	8
VN1R79P	0	0	0	0
LOC100533638	0	0	0	0
LOC105372319	0	0	0	0
SBNO2	26719	23360	25895	26408
MED16	7454	6759	6618	7502
CFD	53	36	34	40
ELANE	4	2	2	2
PRTN3	16	14	11	13
AZU1	4	3	7	4
CTDP1	4645	4850	4474	5493
CTDP1-DT	6	0	4	8
LOC124904335	0	0	0	0
LOC284240	0	2	0	0
DSEL	3933	3938	3845	3945
LOC100422053	0	0	0	0
RPLP0P11	0	0	0	0
SKA1	4681	4711	4430	4724
LOC105372114	5	0	1	10
RNA5SP458	0	0	0	0
LOC124904095	16	17	19	26
TBCD	14258	14001	13343	15898
B3GNTL1	1003	895	754	963
LOC124904094	233	198	168	203
METRNL	1146	928	1035	1142
SEPTIN9	53334	53449	53450	60339
LOC107984143	0	0	0	0
SEPTIN9-DT	21	3	23	9
LACAT1	2	4	2	0
MYL6P5	0	0	0	0
RDM1P4	0	0	0	0
LOC107984156	0	0	0	0
LOC100294336	0	0	0	0
LOC101929775	0	0	0	0
LOC124905344	0	0	0	0
LOC124905346	0	0	0	0
LOC107984142	0	0	0	0
LOC100996747	0	0	0	0
LOC100996745	0	0	0	0
LOC124905343	0	0	0	0
LOC124905345	0	0	0	0
LOC124905342	0	0	0	0
LOC124905347	0	0	0	0
LOC105371799	0	0	0	0
RN7SL656P	0	0	0	0
LRRC37A	72	30	56	51
LOC100996709	0	0	0	0
NSFP1	0	0	0	0
LOC101929774	0	0	0	0
KRTAP16-1	0	0	0	0
KRTAP17-1	0	0	0	0
TBC1D3P7	0	0	0	0
KRT33A	0	0	0	0
LOC105371778	0	0	0	0
KRT33B	0	0	0	0
KRT34	19	13	19	14
LOC100653049	0	0	0	0
KRT31	0	0	0	4
KRT41P	0	0	0	0
LOC100505782	0	0	0	0
KRT37	0	0	0	0
KRTAP9-3	0	0	0	0
KRTAP9-8	0	0	0	0
KRTAP4-12	0	0	0	0
KRTAP4-11	0	0	0	0
KRTAP4-9	0	0	0	0
KRTAP4-16	0	0	0	0
KRTAP4-8	0	0	0	0
LOC100996750	0	0	0	0
KRTAP2-5P	0	0	0	0
KRTAP2-4	0	0	0	2
KRTAP2-3	0	0	0	0
KRTAP2-2	0	0	0	0
KRTAP2-1	0	0	0	0
KRTAP1-1	0	0	0	0
KRTAP1-3	0	0	0	0
KRTAP1-4	0	0	0	0
KRTAP1-5	0	0	0	0
KRTAP3-1	0	0	0	0
KRTAP3-4P	0	0	0	0
KRTAP3-2	0	0	0	0
KRTAP3-3	0	0	0	0
KRT40	0	0	0	0
KRT39	0	0	0	0
LOC107985072	8	1	10	4
KRT23	0	4	2	4
KRT20	0	0	0	0
KRT12	0	0	0	0
LOC105371777	1	7	18	2
C17orf98	2	1	0	5
MIR4727	5	12	5	4
CWC25	2656	2476	2746	3065
PIP4K2B	12375	12011	12384	13731
RNU6-866P	0	0	0	0
PSMB3	12393	10948	12959	12648
TRN-GTT2-5	0	0	0	0
LOC100287808	12	21	29	32
PCGF2	3735	3722	3759	4318
RNA5SP440	0	0	0	0
CISD3	3488	3729	3161	3735
MIR4726	0	1	0	0
LOC105371762	1	4	0	4
MLLT6	20296	20688	19724	23570
MIR4734	1	0	2	1
LOC105371763	98	70	76	102
EPOP	1724	1753	1546	1935
LOC105371761	9	6	14	14
SRCIN1	572	740	458	741
LOC101929494	21	28	34	40
ARHGAP23	4974	5947	5338	7241
SOCS7	8802	8524	8076	9291
GPR179	3	7	4	0
MRPL45	6849	6430	6424	6752
LOC105371760	0	0	0	0
NPEPPSP1	1369	888	1283	1118
TBC1D3	0	18	3	32
LOC102723933	0	0	0	0
RNA5SP526	0	0	0	0
TBC1D3E	156	116	150	189
LOC102723851	0	0	1	2
RNU6-489P	0	0	0	0
YWHAEP7	4	0	5	2
LOC105371757	0	0	0	0
LOC105371754	0	0	0	0
LOC107985009	0	0	0	0
HNF1B	0	0	4	0
MIR378J	30	16	46	39
DDX52	10603	10272	9814	10211
LOC105371755	0	0	0	0
SYNRG	5098	4819	4821	5127
DUSP14	3530	3768	3269	3995
LOC100419621	30	49	47	44
TADA2A	1915	1795	1821	2043
C17orf78	0	0	0	0
SNORA90	0	0	0	0
RPL18AP12	0	0	0	0
HMGB1P24	94	108	61	63
RPS2P49	74	53	65	46
ACACA	52823	55442	48810	57404
LOC105371753	0	0	0	0
MIR2909	7	4	4	4
AATF	10234	9820	10432	10237
LHX1	131	129	148	161
LHX1-DT	6	4	2	2
LOC105371750	2	0	3	6
LOC105379600	0	0	0	0
LOC105371751	0	0	0	0
LOC105376836	0	0	0	0
MRM1	952	911	888	965
LOC107985031	131	114	97	126
DHRS11	827	819	537	771
RPS2P50	0	0	1	3
GGNBP2	8332	8101	8284	9175
PIGW	1955	1834	1805	1948
MYO19	12768	13774	12272	15183
RNA5SP439	4	0	0	0
ZNHIT3	1670	1958	1816	2176
LOC105371749	0	1	0	0
TBC1D3JP	1	0	0	0
TBC1D3F	86	8	84	100
RNU6-1192P	0	0	0	0
TBC1D3H	3	10	0	1
LOC100420852	0	2	1	0
LOC102723414	0	0	0	0
LOC101060212	220	158	284	211
LOC102724956	0	0	0	0
LOC105371747	0	0	0	0
CCL23	0	0	0	0
CCL15	0	0	0	0
CCL15-CCL14	0	0	0	0
CCL14	0	0	0	0
CCL16	0	0	0	0
LYZL6	0	0	0	0
RDM1	213	191	150	204
LOC124903988	15	28	9	9
LOC100133244	21	23	20	20
LRRC37A9P	24	19	13	22
LRRC37A8P	97	87	67	105
CCL5	6	9	22	1
LOC105371745	6	3	4	2
LOC107985049	0	0	1	0
HEATR9	0	0	0	0
TAF15	15051	13776	12575	13273
MMP28	2714	2415	2235	2177
SERPINF1	50	78	74	55
SERPINF2	1088	893	852	863
WDR81	6416	5941	5925	6667
MIR22	0	0	0	0
MIR22HG	1873	2137	1678	2306
TLCD2	1796	1213	1219	1172
PRPF8	97771	94343	97837	112724
RILP	405	403	333	487
SCARF1	77	66	91	98
LOC124904121	3	0	4	11
RN7SL105P	5	6	0	5
SLC43A2	4071	3223	3772	3282
CRK	14910	14225	14380	14705
YWHAE	87369	85311	86266	89849
ABR-AS1	0	0	0	0
MRPL14P1	0	0	0	0
LOC105371480	101	90	68	81
LOC101929045	0	0	0	0
LINC02091	0	0	0	0
DOC2B	8	0	2	0
SCGB1C2	0	0	0	0
LOC101929828	0	0	0	0
LOC101929823	62	23	42	39
GTF2IP17	0	0	0	0
LOC124904108	0	0	0	0
LOC102723777	31	37	44	34
LOC101929817	141	137	139	143
UTP4	9893	9639	9228	9892
RNU6-22P	0	0	0	1
SNTB2	13048	12441	12374	13362
CES5A	0	0	2	2
CES1	2479	1780	2688	1860
LOC107987423	0	0	0	0
LOC441750	0	0	0	0
LOC100133127	0	0	0	0
LOC105371105	0	0	0	0
NPIPA7	149	117	86	87
MIR6511A3	0	0	0	0
PKD1P2	1113	1024	924	1236
MIR6770-2	0	0	0	0
MIR6511A2	0	0	0	0
PKD1P1	2958	3226	2924	3877
MIR3180-2	0	0	0	0
MIR3670-2	0	0	0	0
MIR3179-2	0	0	0	0
LOC105371099	0	3	2	1
NOMO3	1735	1562	1547	1694
LOC105371100	0	0	0	0
ABCC6	3	4	2	15
RPL17P40	0	0	0	0
ABCC1	21982	22526	21308	24394
RPL15P20	0	0	0	0
LOC107984869	0	0	1	4
RNU6-213P	16	8	20	13
CEP20	7460	7780	7416	7984
LOC124903651	0	2	0	1
LOC124903650	0	0	0	0
MYH11	1	3	3	5
NDE1	12556	11278	11935	12471
MIR484	1	0	0	0
LOC124903649	0	0	0	0
MIR6506	0	0	0	0
MARF1	9646	8277	9464	9597
LOC105371102	0	0	0	0
BMERB1	253	292	227	366
MPV17L	0	0	0	0
NPIPA5	392	337	377	404
LOC105371103	0	0	0	0
ABCC6P1	2	0	0	0
ABCC6P2	0	1	0	0
NOMO1	12432	12108	11898	13081
MIR3179-1	0	0	0	0
MIR3670-1	0	0	0	0
MIR3180-1	0	0	0	0
MIR1972-1	18	21	18	13
LOC728138	60	53	53	51
LOC124900586	0	0	0	0
NPIPA1	2	0	1	1
LOC124905360	0	0	0	0
MIR3179-3	0	0	0	0
MIR3670-3	0	0	0	0
MIR3180-3	0	0	0	0
LOC102724992	0	0	0	0
MIR6511A1	0	0	0	0
LOC100288162	0	1	14	9
MIR6770-1	0	0	0	0
NPIPA2	18	25	35	23
PKD1	31723	31286	29513	37004
LOC102724984	0	0	0	0
MIR1972-2	0	0	0	0
NTAN1	1930	1821	1760	1964
RRN3	10884	11102	11644	12259
LOC100505915	4	12	7	5
NPIPP1	452	520	428	595
NPIPA8	0	0	1	0
MIR6511B2	0	0	0	0
PKD1P6-NPIPP1	59	86	92	106
PDXDC1	15131	14569	14424	15615
MIR4516	0	0	0	0
MIR3180-4	0	0	0	0
LOC105371096	0	0	0	0
LOC105371097	0	0	0	0
LOC100652777	0	4	0	0
NPIPA3	37	60	57	20
PLA2G10	0	1	0	0
RNU7-125P	3	3	7	0
BFAR	7412	7009	7359	7675
RN7SL274P	0	0	0	0
LOC107984865	322	382	438	483
LOC105371094	4	10	2	0
PARN	6450	6608	6476	7040
CDIP1	485	416	435	366
LOC124903636	0	3	0	2
HMOX2	5938	6072	5689	6681
NMRAL1	2889	2851	2494	2950
DNAJA3	14000	14372	13572	15634
LOC124903635	23	40	25	37
VASN	344	356	321	368
CORO7	309	332	357	345
PAM16	44	28	23	23
CORO7-PAM16	0	0	0	0
GLIS2-AS1	3	4	3	9
GLIS2	1693	1969	1808	2289
HS3ST6	0	0	0	0
LINC02124	0	4	0	0
LINC00254	0	0	0	0
CAPN15	16625	16906	17743	20757
LINC00235	50	36	38	66
LOC107987417	2	4	4	3
RAB11FIP3	5853	6119	5772	7104
DECR2	2714	2802	2614	2990
CPEB1	2	2	2	2
RPS17	61057	57574	61975	61339
DNM1P38	5	14	12	9
GOLGA6L17P	19	17	20	19
LOC105370926	0	0	0	0
GOLGA2P10	1998	2006	1688	2209
CSPG4P10	29	26	24	33
UBE2Q2P6	14	12	5	19
LOC102724034	0	0	0	0
GOLGA6L9	1489	1200	1407	1419
RPL9P8	33099	34777	36923	37282
UBE2Q2P2	448	292	367	399
GOLGA6L4	52	47	52	64
DNM1P41	6	3	8	7
LOC103171574	0	3	0	0
UBE2Q2L	64	36	47	66
LOC440300	12	5	9	2
LOC105379597	0	0	0	0
LOC101929479	162	167	169	235
LOC727751	188	165	200	205
GOLGA6L10	97	79	102	77
DNM1P43	0	0	0	0
ADAMTS7P1	17	18	12	28
MIR4311	0	0	0	0
LOC105370867	0	0	0	0
MEGF11	13	8	2	12
RNU1-119P	0	0	0	0
LOC105370798	0	0	0	0
SORD2P	501	671	496	588
TRIM69	78	69	78	71
LOC100419583	1893	1756	1539	1492
MIR10393	0	0	0	0
B2M	40274	37563	41468	41320
PATL2	42	34	24	24
LOC124905363	0	0	0	0
LOC124905362	0	0	0	0
LOC107987422	0	0	0	0
CYFIP1	29641	29318	27042	30787
GOLGA8IP	0	5	2	4
RN7SL495P	0	0	0	0
LOC101927846	3	1	0	2
LOC100419579	2	0	0	0
HERC2P2	4181	4242	4094	4016
HERC2P7	14	8	22	12
LOC112268161	0	0	0	0
LOC124900585	0	0	0	0
MPHOSPH10P9	0	0	0	0
RN7SL545P	0	0	0	0
GOLGA8EP	0	0	1	0
SPATA31E3P	0	0	0	0
LOC441711	163	104	160	158
LOC102724737	1	1	2	1
LOC107987218	0	0	0	0
FAM30C	12	15	13	19
LOC124903444	0	0	0	0
OR4M2B	0	0	0	0
LOC124903610	0	0	0	0
OR4H6BP	0	0	0	0
LOC107987217	0	0	0	0
LINC02203	2	0	0	2
OR11J1P	0	0	0	0
OR11J2P	5	0	2	2
LOC124905359	0	0	0	0
MIR5701-2	0	0	0	0
LOC124900634	0	0	0	0
NF1P9	0	0	0	1
LOC105369227	0	0	0	0
VN1R62P	0	0	0	0
LOC124900632	0	0	0	0
MIR3118-3	0	0	0	0
POTEB3	0	0	0	0
GRAMD4P6	0	0	0	0
CXADRP2	3	0	6	2
LONRF2P4	2	4	2	0
LOC112268154	0	0	0	0
RNU6-1235P	0	0	0	0
LOC105379593	0	0	0	0
LOC646214	461	361	472	467
LOC124900633	0	0	0	0
NBEAP4	27	23	34	51
LOC105370714	55	47	56	44
IGHV5-78	0	1	0	0
MIR5195	0	0	0	0
IGHVIII-76-1	0	0	0	2
IGHV3-76	0	0	0	0
IGHV3-75	0	0	0	0
IGHVII-74-1	0	0	0	0
IGHV3-74	14	16	17	12
IGHV3-73	2	2	2	0
IGHV3-72	0	0	0	0
IGHV3-71	0	0	0	0
IGHV2-70	0	0	0	0
IGHV1-69D	2	0	0	0
IGHV1-69-2	0	0	0	0
IGHV3-69-1	0	0	0	0
IGHV2-70D	0	0	0	0
IGHV1-69	0	0	0	0
IGHV1-68	0	0	0	0
IGHVIII-67-4	0	0	0	0
IGHVIII-67-3	0	0	0	0
IGHVIII-67-2	0	0	0	0
IGHVII-67-1	0	0	0	0
SLC20A1P1	0	0	0	0
IGHV1-67	0	0	0	0
IGHV3-66	0	0	0	0
IGHVII-65-1	0	0	0	0
IGHV3-65	0	0	0	0
LOC102724977	0	0	0	0
IGHV3-64	0	0	0	0
GOLGA4P3	0	0	0	0
IGHV3-63	0	0	0	0
IGHVII-62-1	0	0	0	0
IGHV3-62	0	0	0	0
IGHV4-61	0	0	0	0
IGHVII-60-1	0	0	0	0
RNA5SP389	0	0	0	0
IGHV3-60	0	0	0	0
IGHV4-59	0	0	0	0
IGHV1-58	0	0	0	0
IGHV3-57	0	0	0	0
IGHV7-56	0	0	0	0
IGHV4-55	0	0	0	0
IGHV3-54	0	0	0	0
IGHVII-53-1	0	0	0	0
IGHV3-53	0	0	0	0
IGHV3-52	0	0	0	0
IGHVII-51-2	0	0	0	0
IGHV8-51-1	0	0	0	0
IGHV5-51	0	0	0	0
IGHV3-50	0	0	0	0
IGHVII-49-1	0	0	0	0
IGHV3-49	0	0	0	0
IGHV3-48	0	0	0	0
IGHVIII-47-1	0	0	0	0
IGHV3-47	0	0	0	0
IGHVII-46-1	0	0	0	0
IGHV1-46	0	0	0	0
IGHV1-45	0	0	0	0
IGHVII-44-2	0	0	0	0
IGHVIV-44-1	0	0	0	0
LINC00221	0	0	0	0
IGHVIII-44	0	0	0	0
IGHVII-43-1	0	0	0	0
IGHV3-43	0	0	0	0
IGHV3-42	0	0	0	0
HOMER2P1	0	0	0	0
IGHV3-41	0	0	0	0
IGHVII-40-1	0	0	0	0
IGHV7-40	0	0	0	0
IGHV4-39	0	0	0	0
IGHVIII-38-1	0	0	0	0
IGHV3-38	0	0	0	0
IGHV3-37	0	0	0	0
IGHV3-36	0	0	0	0
IGHV3-35	0	0	0	0
IGHV7-34-1	0	0	0	0
IGHV4-34	0	0	0	0
IGHV3-33-2	0	0	0	0
IGHVII-33-1	0	0	0	0
IGHV3-33	0	0	0	0
GOLGA4P1	0	0	0	0
IGHV3-32	0	0	0	0
IGHVII-30-21	0	0	0	0
IGHV4-30-2	0	0	0	0
IGHV3-30-2	0	0	0	0
IGHVII-30-1	0	0	0	0
IGHV3-30	0	0	0	0
GOLGA4P2	0	1	0	0
IGHV3-29	0	0	0	0
IGHVII-28-1	0	0	0	0
IGHV4-28	0	0	0	0
IGHV7-27	0	0	0	0
IGHVII-26-2	0	0	0	0
IGHVIII-26-1	0	0	0	0
IGHV2-26	0	0	0	0
IGHVIII-25-1	0	0	0	0
IGHV3-25	0	0	0	0
LINC00226	0	0	0	0
HOMER2P2	0	0	0	0
IGHV1-24	0	0	0	0
IGHV3-23	0	0	0	0
IGHVIII-22-2	0	0	0	0
IGHVII-22-1	0	0	0	0
IGHV3-22	0	0	0	0
IGHV3-21	0	0	0	0
IGHVII-20-1	0	0	0	0
IGHV3-20	0	0	0	0
IGHV3-19	0	0	0	0
LOC105370700	0	0	0	0
IGHV1-18	0	0	0	0
SLC20A1P2	0	0	0	0
IGHV1-17	0	0	0	0
IGHVIII-16-1	0	0	0	0
IGHV3-16	0	0	0	0
IGHVII-15-1	0	0	0	0
IGHV3-15	0	0	0	0
IGHV1-14	0	0	0	0
IGHVIII-13-1	0	0	0	0
IGHV3-13	0	0	0	0
IGHV1-12	0	0	0	0
IGHVIII-11-1	0	0	0	0
IGHV3-11	0	0	0	0
IGHV5-10-1	0	0	0	0
IGHV3-64D	0	0	0	0
IGHV3-7	0	0	0	0
IGHV3-6	0	0	0	0
IGHVIII-5-2	0	0	0	0
IGHVIII-5-1	0	0	0	0
IGHV2-5	0	0	0	0
IGHV7-4-1	0	0	0	0
IGHV4-4	0	0	0	0
LOC107984634	0	0	0	0
IGHV1-3	0	0	0	0
IGHVIII-2-1	0	0	0	0
IGHV1-2	0	0	5	0
RPS8P1	212	247	258	232
ADAM6	0	0	0	0
IGHVII-1-1	0	0	0	0
IGHV6-1	0	0	0	0
IGHD1-1	0	0	0	0
FAM30A	0	0	0	0
IGHD2-2	0	0	0	0
IGHD3-3	0	0	0	0
IGHD4-4	0	0	0	0
IGHD5-5	0	0	0	0
IGHD6-6	0	0	0	0
IGHD1-7	0	0	0	0
IGHD2-8	0	0	0	0
IGHD3-9	0	0	0	0
IGHD3-10	0	0	0	0
IGHD4-11	0	0	0	0
IGHD5-12	0	0	0	0
IGHD6-13	0	0	0	0
IGHD1-14	0	0	0	0
IGHD2-15	0	0	0	0
IGHD3-16	0	0	0	0
IGHD4-17	0	0	0	0
IGHD5-18	0	0	0	0
IGHD6-19	0	0	0	0
IGHD1-20	0	0	0	0
IGHD2-21	0	0	0	0
IGHD3-22	0	0	0	0
IGHD4-23	0	0	0	0
IGHD5-24	0	0	0	0
IGHD6-25	0	0	0	0
IGHD1-26	0	0	0	0
IGHJ1P	0	0	0	0
IGHD7-27	0	0	0	0
IGHJ1	0	0	0	0
IGHJ2	0	0	0	0
IGHJ2P	0	0	0	0
IGHJ3	0	0	0	0
IGHJ4	0	0	0	0
IGHJ5	0	0	2	1
IGHJ3P	0	0	0	0
IGHJ6	2	0	2	0
MIR4537	0	0	0	0
MIR4538	0	0	0	0
MIR4507	0	0	0	0
MIR4539	0	0	0	0
IGHM	0	0	0	0
IGHD	0	0	0	0
ATP6V1G1P1	0	0	0	0
IGHG3	2	0	0	3
LOC105378184	0	0	0	1
IGHG1	23	21	24	93
IGHEP1	0	0	0	0
IGHA1	6	5	0	6
ELK2AP	0	0	0	0
IGHGP	0	2	1	2
IGHG2	3	4	2	9
MIR8071-2	0	0	0	0
IGHG4	3	2	3	2
MIR8071-1	0	0	0	0
IGHE	0	2	0	0
IGHA2	1	1	0	0
IGH	2	3	5	8
LOC107987414	0	0	0	0
LOC105370698	0	0	0	0
ELK2BP	0	0	0	0
ATP5MC1P1	0	0	0	0
LOC105370697	2	0	0	0
TMEM179	0	0	0	0
C14orf180	0	0	0	2
LOC124903395	0	0	0	0
CEND1P1	0	0	0	0
SERPINA1	18698	12322	18031	14409
SERPINA2	0	0	0	0
SERPINA6	2	0	2	4
SERPINA10	0	0	0	0
PPP4R4	102	147	75	128
LOC105370634	2	0	4	0
IFI27L2	917	875	903	903
IFI27	142	137	147	196
IFI27L1	432	426	363	451
DDX24	15027	14192	15629	15502
OTUB2	682	660	654	634
CCDC197	0	0	0	0
LOC124903368	0	0	0	0
LOC107984663	2	1	1	0
MIR4506	0	0	0	0
ASB2	2	0	2	2
FAM181A	0	0	0	0
FAM181A-AS1	0	0	0	0
LOC105370631	0	0	0	1
PRIMA1	18	4	2	10
RNU6-1258P	0	0	0	0
COX8C	0	0	0	0
UNC79	23	24	31	17
RPL36AP4	0	0	0	0
BTBD7	11010	10848	9949	11612
RPL18AP1	0	0	0	2
