## RunInfo	version:1.0.3	annotated_features:13545	total_fragments:67923583	pair_mapped:49241292	pair_mixed:18682291	single_mapped:0	unmapped:0	unique:67923583	ambig:0	overlap_unique:296098	overlap_ambig:0
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
L1FLnI_11p11.12a	10029	4	4.00	1.81e-05	4	4	4	4	4.00	1.81e-05
L1FLnI_2p13.2c	10021	4	4.00	1.81e-05	4	4	4	4	4.00	1.81e-05
L1FLnI_3p24.3cb	9492	4	4.00	1.81e-05	4	4	4	4	4.00	1.81e-05
L1FLnI_4q12ba	9992	4	4.00	1.81e-05	4	4	4	4	4.00	1.81e-05
L1FLnI_4p11a	9742	4	4.00	1.81e-05	4	4	4	4	4.00	1.81e-05
L1FLnI_12q13.2g	10041	4	4.00	1.81e-05	4	4	4	4	4.00	1.81e-05
L1FLnI_4q32.1e	8583	4	4.00	1.81e-05	4	4	4	4	4.00	1.81e-05
L1FLnI_7q35o	10157	4	4.00	1.81e-05	4	4	4	4	4.00	1.81e-05
L1FLnI_9q21.13u	10155	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_1p21.3t	10013	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_12q21.32v	9417	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_7p15.3f	10159	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_6q22.31n	8813	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_4q28.2s	10024	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_6q26d	10110	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_7p14.3s	9886	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_1p32.2c	10029	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_10p15.3a	10014	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_Xq21.31da	10027	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_15q13.2f	10131	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_5q21.1ba	10030	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_6q16.1u	10024	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_3p22.1j	10038	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_3p12.3s	10129	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_1q31.3o	10031	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_1p34.1a	10127	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_20p12.1v	10127	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_12q13.2u	10025	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_22q11.22c	9245	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_7q31.1p	9580	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_2q32.3o	10020	4	4.00	1.8e-05	4	4	4	4	4.00	1.8e-05
L1FLnI_1p22.1e	10123	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_3p26.1p	10114	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_3q13.12d	10153	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_3q13.2b	10119	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_3q13.33ba	9104	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_4q13.1c	10167	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_4q34.1v	10010	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_6q22.1f	10025	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_7q21.13l	9397	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_8q21.13y	10012	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_8q21.3p	10144	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_11p14.3ea	9993	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_12q12qa	10034	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_Xp11.21ob	10416	4	4.00	1.12e-05	4	4	4	4	4.00	1.12e-05
L1FLnI_2q31.1l	10149	4	4.00	1.08e-05	4	4	4	4	4.00	1.08e-05
L1FLnI_7p14.2f	9422	4	4.00	1.08e-05	4	4	4	4	4.00	1.08e-05
L1FLnI_18q11.2a	10140	4	4.00	1.08e-05	4	4	4	4	4.00	1.08e-05
L1FLnI_6q23.1a	10133	4	4.00	1.06e-05	4	4	4	4	4.00	1.06e-05
L1FLnI_Xq13.3s	10018	4	4.00	1.06e-05	4	4	4	4	4.00	1.06e-05
L1FLnI_Xq23rb	10129	4	4.00	1.06e-05	4	4	4	4	4.00	1.06e-05
L1FLnI_Xq26.2l	10132	4	4.00	1.06e-05	4	4	4	4	4.00	1.06e-05
L1FLnI_1p32.1g	10031	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_3p24.2e	9403	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_5q14.3mb	10016	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_5q23.1w	10024	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_5q34k	10033	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_7q21.11oa	10022	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLI_8q24.12	8044	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_9p21.3ia	10129	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_9p11.2i	8758	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_9q21.11a	10020	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_9q21.12k	9546	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_14q31.3ga	10112	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_17p13.3f	10026	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_3p12.3v	10130	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_11q22.3ea	9396	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_11q24.3p	10112	4	4.00	1.05e-05	4	4	4	4	4.00	1.05e-05
L1FLnI_1p31.3j	10163	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_2q14.1ba	10024	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_1p31.1na	10168	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_3p11.1f	10020	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_3q12.1e	10133	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1ORF2_3q22.3	8047	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_8q21.13la	10155	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_10q21.1ga	10156	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_5q35.2j	10137	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_Xq21.1ce	10124	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_6p24.3i	10026	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_2q21.2p	10050	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_9q33.1p	8774	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_4q26w	10034	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_9q21.12f	10131	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_14q21.1wa	10043	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_3q25.32h	10027	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_5q12.1z	10151	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_17q11.1c	9953	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_5q11.2sa	8900	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_10p11.21j	10148	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_10q24.2d	10140	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_1p31.1d	10029	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_8q12.1da	10137	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_8q12.1e	10149	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_14q11.2l	10146	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_10q21.3ga	10158	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_3q22.1ca	10152	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_1p21.3c	8795	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_2q11.1a	9939	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_Xq21.1f	10025	4	4.00	1.04e-05	4	4	4	4	4.00	1.04e-05
L1FLnI_9q22.31f	10144	4	4.00	1.01e-05	4	4	4	4	4.00	1.01e-05
L1FLnI_1q32.3b	10108	4	4.00	1e-05	4	4	4	4	4.00	1e-05
L1FLnI_13q21.2i	10031	4	4.00	1e-05	4	4	4	4	4.00	1e-05
L1FLnI_5q21.3i	10021	4	4.00	9.88e-06	4	4	4	4	4.00	9.88e-06
L1FLnI_12p11.22a	9084	4	4.00	9.88e-06	4	4	4	4	4.00	9.88e-06
L1FLnI_3q13.32i	10026	4	4.00	9.86e-06	4	4	4	4	4.00	9.86e-06
L1FLnI_13q14.3b	10116	4	4.00	9.86e-06	4	4	4	4	4.00	9.86e-06
L1FLnI_21q21.1m	10016	4	4.00	9.86e-06	4	4	4	4	4.00	9.86e-06
L1FLnI_3p14.3d	10021	4	4.00	9.85e-06	4	4	4	4	4.00	9.85e-06
L1FLnI_Xq22.1db	8678	4	4.00	9.84e-06	4	4	4	4	4.00	9.84e-06
L1FLnI_Xq25jc	9678	4	4.00	9.84e-06	4	4	4	4	4.00	9.84e-06
L1FLnI_2q34i	10026	4	4.00	9.8e-06	4	4	4	4	4.00	9.8e-06
L1FLnI_3p22.1p	10151	4	4.00	9.8e-06	4	4	4	4	4.00	9.8e-06
L1FLnI_3q13.13x	10022	4	4.00	9.8e-06	4	4	4	4	4.00	9.8e-06
L1FLnI_5q34a	10292	4	4.00	9.8e-06	4	4	4	4	4.00	9.8e-06
L1FLnI_10q25.2h	10063	4	4.00	9.8e-06	4	4	4	4	4.00	9.8e-06
L1FLnI_12p11.21h	10174	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_2p11.2m	10141	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_8q12.3p	10029	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_13q31.1h	10148	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_13q21.1x	8735	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_Xp22.12a	10137	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_7p14.1d	10148	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_4q13.1va	10031	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_7q21.12b	9437	4	4.00	9.78e-06	4	4	4	4	4.00	9.78e-06
L1FLnI_1p12n	10017	4	4.00	9.77e-06	4	4	4	4	4.00	9.77e-06
L1FLnI_6q22.31k	10152	4	4.00	9.75e-06	4	4	4	4	4.00	9.75e-06
L1FLnI_13q31.1d	9997	4	4.00	9.75e-06	4	4	4	4	4.00	9.75e-06
L1FLnI_Xp11.22ha	10160	4	4.00	9.75e-06	4	4	4	4	4.00	9.75e-06
L1FLnI_3p11.1v	10021	4	4.00	9.74e-06	4	4	4	4	4.00	9.74e-06
L1FLnI_5q12.3x	10091	4	4.00	9.74e-06	4	4	4	4	4.00	9.74e-06
L1FLnI_2p16.1t	10008	4	4.00	9.74e-06	4	4	4	4	4.00	9.74e-06
L1FLnI_12q23.1ga	10022	4	4.00	9.74e-06	4	4	4	4	4.00	9.74e-06
L1FLnI_7q21.13t	8725	4	4.00	9.74e-06	4	4	4	4	4.00	9.74e-06
L1FLnI_5q11.2v	10393	4	4.00	9.73e-06	4	4	4	4	4.00	9.73e-06
L1FLnI_6q16.2j	10140	4	4.00	9.73e-06	4	4	4	4	4.00	9.73e-06
L1FLnI_3p24.3bb	10110	4	4.00	9.73e-06	4	4	4	4	4.00	9.73e-06
L1FLnI_1p31.1t	9360	4	4.00	9.73e-06	4	4	4	4	4.00	9.73e-06
L1FLnI_2q31.1i	10256	4	4.00	9.73e-06	4	4	4	4	4.00	9.73e-06
L1FLnI_8q12.2f	9998	4	4.00	9.73e-06	4	4	4	4	4.00	9.73e-06
L1FLnI_4q25a	10015	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_10q11.21ba	10013	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_14q22.3h	10012	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_13q12.3c	9530	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_7p21.3d	9943	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_4q23r	10007	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_12q12p	9950	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1ORF2_4q27b	8050	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_4q13.3o	10164	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_9q21.33o	10017	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_Xq21.2k	9164	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_4q28.3ba	10148	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_Xq21.31g	10142	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_2p22.2c	10113	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_6q14.1ob	10140	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_4q25s	9307	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLI_10p12.31	8053	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_4q32.3n	9537	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_Xp22.11l	9924	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_7q21.12g	10130	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_1q23.3f	10453	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_5q34y	10126	4	4.00	9.72e-06	4	4	4	4	4.00	9.72e-06
L1FLnI_3q13.32k	10158	4	4.00	9.19e-06	4	4	4	4	4.00	9.19e-06
L1FLnI_Xp22.31a	8870	4	4.00	9.17e-06	4	4	4	4	4.00	9.17e-06
L1FLnI_3p13b	9377	4	4.00	9.14e-06	4	4	4	4	4.00	9.14e-06
L1FLnI_13q14.3a	10124	4	4.00	9.11e-06	4	4	4	4	4.00	9.11e-06
L1FLnI_12p11.22i	10161	4	4.00	9.08e-06	4	4	4	4	4.00	9.08e-06
L1FLnI_20q13.12c	10105	4	4.00	9.07e-06	4	4	4	4	4.00	9.07e-06
L1FLnI_10q24.2h	10020	4	4.00	9.07e-06	4	4	4	4	4.00	9.07e-06
L1FLnI_10q22.1b	10143	4	4.00	9.07e-06	4	4	4	4	4.00	9.07e-06
L1FLnI_5q21.2c	10030	4	4.00	9.06e-06	4	4	4	4	4.00	9.06e-06
L1FLnI_15q25.2j	9964	4	4.00	9.06e-06	4	4	4	4	4.00	9.06e-06
L1FLnI_1q21.1l	10144	4	4.00	9.06e-06	4	4	4	4	4.00	9.06e-06
L1FLnI_14q31.1j	10024	4	4.00	9.06e-06	4	4	4	4	4.00	9.06e-06
L1FLnI_4q12u	10150	4	4.00	9.06e-06	4	4	4	4	4.00	9.06e-06
L1FLnI_12p11.21e	9675	4	4.00	9.06e-06	4	4	4	4	4.00	9.06e-06
L1FLnI_11q22.1u	10014	4	4.00	9.06e-06	4	4	4	4	4.00	9.06e-06
L1FLnI_6q22.31ba	10193	4	4.00	9.06e-06	4	4	4	4	4.00	9.06e-06
L1FLnI_14q21.2e	10015	4	4.00	9.05e-06	4	4	4	4	4.00	9.05e-06
L1FLnI_3q24b	10149	4	4.00	9.05e-06	4	4	4	4	4.00	9.05e-06
L1FLnI_3q25.31d	10155	4	4.00	9.03e-06	4	4	4	4	4.00	9.03e-06
L1FLnI_Xq22.2b	9691	4	4.00	9.02e-06	4	4	4	4	4.00	9.02e-06
L1FLnI_Xp11.3c	10114	4	4.00	9.02e-06	4	4	4	4	4.00	9.02e-06
L1FLnI_13q14.3g	8612	4	4.00	9.02e-06	4	4	4	4	4.00	9.02e-06
L1FLnI_6p22.3k	10143	4	4.00	9.01e-06	4	4	4	4	4.00	9.01e-06
L1FLnI_6q22.33n	10029	4	4.00	9e-06	4	4	4	4	4.00	9e-06
L1FLnI_2p22.3n	10143	4	4.00	9e-06	4	4	4	4	4.00	9e-06
L1FLnI_3q25.33a	10041	4	4.00	9e-06	4	4	4	4	4.00	9e-06
L1FLnI_5q14.3sa	10006	4	4.00	9e-06	4	4	4	4	4.00	9e-06
L1FLnI_18q12.2u	8603	4	4.00	9e-06	4	4	4	4	4.00	9e-06
L1FLnI_6q12d	10138	4	4.00	9e-06	4	4	4	4	4.00	9e-06
L1FLnI_Yp11.2a	10014	4	4.00	9e-06	4	4	4	4	4.00	9e-06
L1FLnI_12q13.11z	9981	4	4.00	2.89e-06	4	4	4	4	4.00	2.89e-06
L1FLnI_13q33.2a	10158	4	4.00	2.48e-06	4	4	4	4	4.00	2.48e-06
L1FLnI_4q13.1sa	9969	4	4.00	2.23e-06	4	4	4	4	4.00	2.23e-06
L1FLnI_9q31.2t	10023	4	4.00	2.23e-06	4	4	4	4	4.00	2.23e-06
L1FLnI_16q23.1a	10161	4	4.00	2.23e-06	4	4	4	4	4.00	2.23e-06
L1FLnI_12p13.33b	10111	4	4.00	2.19e-06	4	4	4	4	4.00	2.19e-06
L1FLnI_4q13.1hb	10023	4	4.00	2.17e-06	4	4	4	4	4.00	2.17e-06
L1FLnI_10q11.21k	9362	4	4.00	2.17e-06	4	4	4	4	4.00	2.17e-06
L1FLnI_11p14.1q	9436	4	4.00	2.17e-06	4	4	4	4	4.00	2.17e-06
L1FLnI_9p21.1k	10026	4	4.00	2.17e-06	4	4	4	4	4.00	2.17e-06
L1FLnI_10q11.21j	10170	4	4.00	1.56e-06	4	4	4	4	4.00	1.56e-06
L1FLnI_1p31.3p	10028	4	4.00	1.51e-06	4	4	4	4	4.00	1.51e-06
L1FLnI_12p13.2e	9104	4	4.00	1.51e-06	4	4	4	4	4.00	1.51e-06
L1FLnI_18q23k	10144	4	4.00	1.51e-06	4	4	4	4	4.00	1.51e-06
L1FLnI_10q23.31e	10125	4	4.00	1.51e-06	4	4	4	4	4.00	1.51e-06
L1FLnI_7p12.3g	10210	4	4.00	1.5e-06	4	4	4	4	4.00	1.5e-06
L1FLnI_Xq11.1j	9852	4	4.00	1.5e-06	4	4	4	4	4.00	1.5e-06
L1FLnI_15q14c	10151	4	4.00	1.5e-06	4	4	4	4	4.00	1.5e-06
L1FLnI_3p24.3wa	10018	4	4.00	1.5e-06	4	4	4	4	4.00	1.5e-06
L1FLnI_22q11.1j	10111	4	4.00	1.5e-06	4	4	4	4	4.00	1.5e-06
L1FLnI_5q21.3g	10005	4	4.00	1.48e-06	4	4	4	4	4.00	1.48e-06
L1ORF2_Xq13.1	8172	4	4.00	1.46e-06	4	4	4	4	4.00	1.46e-06
L1FLnI_8q24.21k	10029	4	4.00	1.45e-06	4	4	4	4	4.00	1.45e-06
L1FLnI_11p15.4g	8877	4	4.00	1.45e-06	4	4	4	4	4.00	1.45e-06
L1FLnI_4q24va	10129	4	4.00	1.45e-06	4	4	4	4	4.00	1.45e-06
L1FLnI_11q21p	10024	4	4.00	1.45e-06	4	4	4	4	4.00	1.45e-06
L1FLnI_11p11.2q	10157	4	4.00	1.45e-06	4	4	4	4	4.00	1.45e-06
L1FLnI_5q22.3i	10028	4	4.00	1.45e-06	4	4	4	4	4.00	1.45e-06
L1FLnI_4q28.2f	10446	4	4.00	9.74e-07	4	4	4	4	4.00	9.74e-07
L1FLnI_10p11.22o	10102	4	4.00	8.58e-07	4	4	4	4	4.00	8.58e-07
L1FLnI_Xp11.21sa	9489	4	4.00	8.11e-07	4	4	4	4	4.00	8.11e-07
L1FLnI_6p21.1i	9817	4	4.00	8.08e-07	4	4	4	4	4.00	8.08e-07
L1FLnI_Xq21.1ca	9583	4	4.00	8.06e-07	4	4	4	4	4.00	8.06e-07
L1FLnI_6p11.2j	10123	4	4.00	7.86e-07	4	4	4	4	4.00	7.86e-07
L1FLnI_6q24.2f	9043	4	4.00	7.86e-07	4	4	4	4	4.00	7.86e-07
L1FLnI_4q31.1d	10160	4	4.00	7.83e-07	4	4	4	4	4.00	7.83e-07
L1FLnI_3p24.3f	10121	4	4.00	7.81e-07	4	4	4	4	4.00	7.81e-07
L1FLnI_3q25.31e	9547	4	4.00	7.81e-07	4	4	4	4	4.00	7.81e-07
L1FLnI_22q11.1h	10136	4	4.00	7.74e-07	4	4	4	4	4.00	7.74e-07
L1FLnI_5q13.1g	10128	4	4.00	7.53e-07	4	4	4	4	4.00	7.53e-07
L1FLnI_4p13a	10132	4	4.00	7.36e-07	4	4	4	4	4.00	7.36e-07
L1FLnI_14q23.1aa	10081	4	4.00	7.34e-07	4	4	4	4	4.00	7.34e-07
L1FLnI_1p31.1f	10073	4	4.00	7.34e-07	4	4	4	4	4.00	7.34e-07
L1FLnI_6p12.2e	10026	4	4.00	7.34e-07	4	4	4	4	4.00	7.34e-07
L1FLnI_9q21.13i	8643	4	4.00	7.34e-07	4	4	4	4	4.00	7.34e-07
L1ORF2_8p23.2b	8049	4	4.00	7.28e-07	4	4	4	4	4.00	7.28e-07
L1FLnI_7p11.2p	10020	4	4.00	1.79e-07	4	4	4	4	4.00	1.79e-07
L1FLnI_4q26ra	10147	4	4.00	1.6e-07	4	4	4	4	4.00	1.6e-07
L1FLnI_10p11.21k	10017	4	4.00	8.32e-08	4	4	4	4	4.00	8.32e-08
L1FLnI_Xq13.2f	10028	4	4.00	7.21e-08	4	4	4	4	4.00	7.21e-08
L1FLnI_Xp11.21lc	10020	4	4.00	6.28e-08	4	4	4	4	4.00	6.28e-08
L1FLnI_4q21.23b	10132	4	4.00	6.28e-08	4	4	4	4	4.00	6.28e-08
L1FLnI_11q22.3v	10606	4	4.00	5.81e-08	4	4	4	4	4.00	5.81e-08
L1FLnI_18q21.2m	10107	4	4.00	3.44e-08	4	4	4	4	4.00	3.44e-08
L1FLnI_5q12.1l	9473	4	4.00	5.54e-09	4	4	4	4	4.00	5.54e-09
L1FLnI_1p35.1e	10025	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_1p13.2n	9525	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_1q21.2c	10141	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_1q25.2c	10005	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_1q43d	10150	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_2q11.2c	9436	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_2q23.3j	10124	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_2q24.3b	9459	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_2q32.3a	10026	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3p24.3ha	10030	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3p22.2g	10156	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3p22.1fa	10153	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3p12.2d	10154	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3q12.2j	10145	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3q13.2i	8918	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3q22.1m	9438	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3q22.3l	10273	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_3q25.32g	10023	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_4p15.32i	10160	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_4q22.2e	9185	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_4q28.1c	10036	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_4q28.1r	8516	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_4q28.1aa	10028	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_4q31.21l	10163	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_5p15.31d	10157	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_5q11.1o	10150	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_5q13.3p	10126	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_5q22.1o	10143	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_5q34f	10152	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_6p21.1f	10136	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_6q13a	10028	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_6q14.3ca	10026	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_6q25.3h	9002	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_7p22.2	10144	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_7p21.2d	10029	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_7p21.1z	8917	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
L1FLnI_8p12t	8673	3	3.00	2.7e-05	3	3	3	3	3.00	2.7e-05
