## RunInfo	version:1.0.3	nmap_idx:53793034	nunmap_idx:0	annotated_features:13545	total_fragments:53793034	pair_mapped:53685806	pair_mixed:107228	single_mapped:0	unmapped:0	unique:53793034	ambig:0	overlap_unique:195989	overlap_ambig:0
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
L1FLnI_2q32.1h	10161	4	4.00	6.5e-06	4	4	4	4	4.00	6.5e-06
L1FLnI_Xq21.1ge	10023	4	4.00	6.5e-06	4	4	4	4	4.00	6.5e-06
L1FLnI_6q14.1r	10018	4	4.00	6.46e-06	4	4	4	4	4.00	6.46e-06
L1FLnI_2p16.1w	8674	4	4.00	6.4e-06	4	4	4	4	4.00	6.4e-06
L1FLnI_8p23.1g	9220	4	4.00	6.35e-06	4	4	4	4	4.00	6.35e-06
L1FLnI_7q21.3o	10003	4	4.00	6.34e-06	4	4	4	4	4.00	6.34e-06
L1FLnI_Xq22.2b	9691	4	4.00	6.09e-06	4	4	4	4	4.00	6.09e-06
L1FLnI_18p11.21h	10142	4	4.00	6.08e-06	4	4	4	4	4.00	6.08e-06
L1FLnI_8p21.2i	10010	4	4.00	6.08e-06	4	4	4	4	4.00	6.08e-06
L1FLnI_18q12.3e	10105	4	4.00	6.08e-06	4	4	4	4	4.00	6.08e-06
L1FLnI_4q12p	10026	4	4.00	6.08e-06	4	4	4	4	4.00	6.08e-06
L1FLnI_20q12g	10047	4	4.00	6.03e-06	4	4	4	4	4.00	6.03e-06
L1FLnI_2q23.3a	10110	4	4.00	5.84e-06	4	4	4	4	4.00	5.84e-06
L1FLnI_5q11.2ia	10133	4	4.00	5.82e-06	4	4	4	4	4.00	5.82e-06
L1FLnI_1q32.3b	10108	4	4.00	5.74e-06	4	4	4	4	4.00	5.74e-06
L1FLnI_13q12.3e	8630	4	4.00	5.74e-06	4	4	4	4	4.00	5.74e-06
L1FLnI_4q28.3x	10009	4	4.00	5.71e-06	4	4	4	4	4.00	5.71e-06
L1FLnI_8q24.13l	10522	4	4.00	5.6e-06	4	4	4	4	4.00	5.6e-06
L1FLnI_14q31.3w	10147	4	4.00	5.41e-06	4	4	4	4	4.00	5.41e-06
L1FLnI_10q25.1a	10042	4	4.00	5.41e-06	4	4	4	4	4.00	5.41e-06
L1FLnI_15q21.3la	10183	4	4.00	5.39e-06	4	4	4	4	4.00	5.39e-06
L1FLnI_2q36.3k	10016	4	4.00	5.37e-06	4	4	4	4	4.00	5.37e-06
L1FLnI_11q14.2w	11075	4	4.00	5.18e-06	4	4	4	4	4.00	5.18e-06
L1FLnI_2p14g	9989	4	4.00	5.14e-06	4	4	4	4	4.00	5.14e-06
L1ORF2_2p12	8039	4	4.00	5.14e-06	4	4	4	4	4.00	5.14e-06
L1FLnI_6q14.1pb	10008	4	4.00	5.14e-06	4	4	4	4	4.00	5.14e-06
L1FLnI_4q27d	10042	4	4.00	5.12e-06	4	4	4	4	4.00	5.12e-06
L1FLnI_Xq22.3n	10016	4	4.00	5.11e-06	4	4	4	4	4.00	5.11e-06
L1FLnI_5p14.1e	10026	4	4.00	4.91e-06	4	4	4	4	4.00	4.91e-06
L1FLnI_12q21.31y	9978	4	4.00	4.72e-06	4	4	4	4	4.00	4.72e-06
L1FLnI_3q23c	10120	4	4.00	4.6e-06	4	4	4	4	4.00	4.6e-06
L1FLnI_Xq23cb	10018	4	4.00	4.56e-06	4	4	4	4	4.00	4.56e-06
L1FLnI_Xp11.22na	8698	4	4.00	4.54e-06	4	4	4	4	4.00	4.54e-06
L1FLnI_Xq13.3wa	10017	4	4.00	4.51e-06	4	4	4	4	4.00	4.51e-06
L1FLnI_5q35.3a	10118	4	4.00	4.48e-06	4	4	4	4	4.00	4.48e-06
L1FLnI_8p12fa	10025	4	4.00	4.37e-06	4	4	4	4	4.00	4.37e-06
L1FLnI_9q34.2	10023	4	4.00	4.2e-06	4	4	4	4	4.00	4.2e-06
L1FLnI_9p21.1a	10027	4	4.00	4.11e-06	4	4	4	4	4.00	4.11e-06
L1FLnI_4q26w	10034	4	4.00	3.95e-06	4	4	4	4	4.00	3.95e-06
L1FLnI_Xq28ea	10024	4	4.00	3.87e-06	4	4	4	4	4.00	3.87e-06
L1FLnI_7q21.11ma	10024	4	4.00	3.84e-06	4	4	4	4	4.00	3.84e-06
L1FLnI_11p14.3i	10019	4	4.00	3.83e-06	4	4	4	4	4.00	3.83e-06
L1FLnI_1q23.3k	10626	4	4.00	3.82e-06	4	4	4	4	4.00	3.82e-06
L1FLnI_5q22.2c	10137	4	4.00	3.81e-06	4	4	4	4	4.00	3.81e-06
L1FLnI_3q25.33a	10041	4	4.00	3.81e-06	4	4	4	4	4.00	3.81e-06
L1FLnI_9p13.3e	8825	4	4.00	3.81e-06	4	4	4	4	4.00	3.81e-06
L1ORF2_13q32.3	8058	4	4.00	3.76e-06	4	4	4	4	4.00	3.76e-06
L1FLnI_12q15c	10015	4	4.00	3.71e-06	4	4	4	4	4.00	3.71e-06
L1FLnI_8q13.1g	9588	4	4.00	3.59e-06	4	4	4	4	4.00	3.59e-06
L1FLnI_9p21.3w	8562	4	4.00	3.34e-06	4	4	4	4	4.00	3.34e-06
L1FLnI_3q13.13ca	10473	4	4.00	3.2e-06	4	4	4	4	4.00	3.2e-06
L1FLnI_15q26.3k	10024	4	4.00	3.15e-06	4	4	4	4	4.00	3.15e-06
L1FLnI_5p14.2a	10852	4	4.00	2.94e-06	4	4	4	4	4.00	2.94e-06
L1FLnI_1p36.21c	10022	4	4.00	2.84e-06	4	4	4	4	4.00	2.84e-06
L1FLnI_7p14.2a	10012	4	4.00	2.83e-06	4	4	4	4	4.00	2.83e-06
L1FLnI_7q21.2i	10023	4	4.00	2.81e-06	4	4	4	4	4.00	2.81e-06
L1FLI_6p21.1	8047	4	4.00	2.68e-06	4	4	4	4	4.00	2.68e-06
L1FLnI_4q32.1ia	10158	4	4.00	2.58e-06	4	4	4	4	4.00	2.58e-06
L1FLnI_2q24.3o	9416	4	4.00	2.42e-06	4	4	4	4	4.00	2.42e-06
L1FLnI_3p13h	10153	4	4.00	2.38e-06	4	4	4	4	4.00	2.38e-06
L1FLnI_6q14.3qa	9839	4	4.00	2.31e-06	4	4	4	4	4.00	2.31e-06
L1FLnI_2q35p	10125	4	4.00	1.98e-06	4	4	4	4	4.00	1.98e-06
L1FLnI_1p13.3f	10473	4	4.00	1.97e-06	4	4	4	4	4.00	1.97e-06
L1FLnI_17q11.1a	10081	4	4.00	1.95e-06	4	4	4	4	4.00	1.95e-06
L1FLnI_3q25.32g	10023	4	4.00	1.89e-06	4	4	4	4	4.00	1.89e-06
L1FLnI_3p22.2g	10156	4	4.00	1.88e-06	4	4	4	4	4.00	1.88e-06
L1FLnI_7p12.3c	10000	4	4.00	1.87e-06	4	4	4	4	4.00	1.87e-06
L1FLnI_8q22.2a	10017	4	4.00	1.86e-06	4	4	4	4	4.00	1.86e-06
L1FLnI_15q25.1d	10034	4	4.00	1.61e-06	4	4	4	4	4.00	1.61e-06
L1FLnI_8q12.1d	10097	4	4.00	1.6e-06	4	4	4	4	4.00	1.6e-06
L1FLnI_4q12ob	8567	4	4.00	1.4e-06	4	4	4	4	4.00	1.4e-06
L1FLnI_10q21.2j	10004	4	4.00	1.4e-06	4	4	4	4	4.00	1.4e-06
L1FLnI_8q12.3aa	9943	4	4.00	9.77e-07	4	4	4	4	4.00	9.77e-07
L1FLnI_4q31.21ra	8697	4	4.00	9.37e-07	4	4	4	4	4.00	9.37e-07
L1FLnI_6q22.31oa	10070	4	4.00	8.9e-07	4	4	4	4	4.00	8.9e-07
L1FLnI_Yp11.2cb	10020	4	4.00	8.22e-07	4	4	4	4	4.00	8.22e-07
L1FLnI_3p24.3xa	10024	4	4.00	7.35e-07	4	4	4	4	4.00	7.35e-07
L1FLnI_2q32.1m	10026	4	4.00	7.08e-07	4	4	4	4	4.00	7.08e-07
L1FLnI_16q21a	10108	4	4.00	6.6e-07	4	4	4	4	4.00	6.6e-07
L1FLnI_Xp11.21ua	10048	4	4.00	6.6e-07	4	4	4	4	4.00	6.6e-07
L1FLnI_18q23l	9304	4	4.00	5.62e-07	4	4	4	4	4.00	5.62e-07
L1FLnI_4q28.1ca	10042	4	4.00	4.64e-07	4	4	4	4	4.00	4.64e-07
L1FLnI_16p11.2s	8548	4	4.00	3.42e-07	4	4	4	4	4.00	3.42e-07
L1FLnI_6p22.3aa	10154	4	4.00	2.64e-07	4	4	4	4	4.00	2.64e-07
L1FLnI_3q26.1v	10022	4	4.00	1.37e-07	4	4	4	4	4.00	1.37e-07
L1FLnI_Xq27.1p	10158	4	4.00	1.28e-07	4	4	4	4	4.00	1.28e-07
L1FLnI_8q12.3h	10187	4	4.00	7.97e-08	4	4	4	4	4.00	7.97e-08
L1FLnI_6q11.1m	10152	4	4.00	5.68e-08	4	4	4	4	4.00	5.68e-08
L1FLnI_4p13j	10155	4	4.00	4.15e-08	4	4	4	4	4.00	4.15e-08
L1FLnI_6q22.33k	10244	4	4.00	1.32e-08	4	4	4	4	4.00	1.32e-08
L1FLnI_1q23.3u	8605	4	4.00	4.85e-09	4	4	4	4	4.00	4.85e-09
L1FLnI_3p26.3i	10116	4	4.00	1.77e-10	4	4	4	4	4.00	1.77e-10
L1FLnI_18p11.32l	10143	4	4.00	6.12e-12	4	4	4	4	4.00	6.12e-12
L1FLnI_Xq22.1y	10168	4	4.00	2.47e-25	4	4	4	4	4.00	2.47e-25
L1FLnI_4q21.21u	8923	3	3.00	9.27e-05	3	3	3	3	3.00	9.27e-05
L1FLnI_16q22.2f	10484	3	3.00	6.31e-05	3	3	3	3	3.00	6.31e-05
L1FLnI_4q23v	9952	3	3.00	2.31e-05	3	3	3	3	3.00	2.31e-05
L1FLnI_5p13.2ga	10126	3	3.00	2.31e-05	3	3	3	3	3.00	2.31e-05
L1FLnI_5q22.3v	10915	3	3.00	2.31e-05	3	3	3	3	3.00	2.31e-05
L1FLnI_6q14.1fb	10036	3	3.00	2.31e-05	3	3	3	3	3.00	2.31e-05
L1FLnI_8q12.3a	9934	3	3.00	2.31e-05	3	3	3	3	3.00	2.31e-05
L1FLnI_8q22.1g	10025	3	3.00	2.31e-05	3	3	3	3	3.00	2.31e-05
L1FLnI_18p11.31p	10125	3	3.00	2.31e-05	3	3	3	3	3.00	2.31e-05
L1FLnI_Xq11.2f	10130	3	3.00	2.31e-05	3	3	3	3	3.00	2.31e-05
L1FLnI_4q21.21c	10144	3	3.00	2.2e-05	3	3	3	3	3.00	2.2e-05
L1FLnI_2q31.1e	10152	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_3p14.3b	10420	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_3q26.33g	9490	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_5q12.3o	10030	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLI_5q31.2	8053	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_15q25.3y	10134	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_21q21.1y	10830	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_Xp11.21kb	10003	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_Xq13.2ba	9589	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_Xq25hb	9884	3	3.00	2.08e-05	3	3	3	3	3.00	2.08e-05
L1FLnI_1p13.2j	10119	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_2p22.1c	10133	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_3p26.1r	10115	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_3p22.1aa	9562	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_3q12.1f	9531	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_3q22.3x	10089	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_4q23k	9901	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_5q11.2g	9523	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_5q14.3c	10141	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_6q22.32f	9525	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_12p11.22i	10161	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_12q14.1r	10554	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_13q21.32i	10024	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_20p11.1d	10031	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_Xp22.2k	10029	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_Xp11.21db	10031	3	3.00	1.92e-05	3	3	3	3	3.00	1.92e-05
L1FLnI_5q21.1o	10139	3	3.00	1.85e-05	3	3	3	3	3.00	1.85e-05
L1FLnI_6q14.3t	10148	3	3.00	1.85e-05	3	3	3	3	3.00	1.85e-05
L1FLnI_13q12.12c	10167	3	3.00	1.85e-05	3	3	3	3	3.00	1.85e-05
L1FLnI_4q35.2h	10018	3	3.00	1.85e-05	3	3	3	3	3.00	1.85e-05
L1FLnI_13q14.13c	10036	3	3.00	1.85e-05	3	3	3	3	3.00	1.85e-05
L1FLnI_Xq23ua	10143	3	3.00	1.85e-05	3	3	3	3	3.00	1.85e-05
L1FLnI_6q23.3a	9493	3	3.00	1.81e-05	3	3	3	3	3.00	1.81e-05
L1FLnI_12p13.31k	10466	3	3.00	1.81e-05	3	3	3	3	3.00	1.81e-05
L1FLnI_3q26.33n	10017	3	3.00	1.73e-05	3	3	3	3	3.00	1.73e-05
L1FLnI_5p15.2g	8849	3	3.00	1.73e-05	3	3	3	3	3.00	1.73e-05
L1FLnI_5q21.1k	10190	3	3.00	1.73e-05	3	3	3	3	3.00	1.73e-05
L1FLnI_6q13wa	10154	3	3.00	1.73e-05	3	3	3	3	3.00	1.73e-05
L1FLnI_12p13.31f	8616	3	3.00	1.73e-05	3	3	3	3	3.00	1.73e-05
L1FLnI_14q31.3l	10160	3	3.00	1.73e-05	3	3	3	3	3.00	1.73e-05
L1FLnI_Xq28a	10009	3	3.00	1.73e-05	3	3	3	3	3.00	1.73e-05
L1FLnI_Yp11.2k	10137	3	3.00	1.73e-05	3	3	3	3	3.00	1.73e-05
L1FLnI_1p31.1na	10168	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_1q24.3h	10122	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_2q22.1q	10083	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_4q25a	10015	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_4q25f	10091	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_4q25u	10224	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_7p14.3ba	10706	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_15q26.2c	8908	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_16q12.1h	10023	3	3.00	1.69e-05	3	3	3	3	3.00	1.69e-05
L1FLnI_7p12.1g	8579	3	3.00	1.67e-05	3	3	3	3	3.00	1.67e-05
L1FLnI_15q25.2d	10008	3	3.00	1.67e-05	3	3	3	3	3.00	1.67e-05
L1FLnI_1p22.2y	9472	3	3.00	1.63e-05	3	3	3	3	3.00	1.63e-05
L1FLnI_3q22.2m	9541	3	3.00	1.63e-05	3	3	3	3	3.00	1.63e-05
L1FLnI_3p14.1t	10022	3	3.00	1.63e-05	3	3	3	3	3.00	1.63e-05
L1FLnI_17q24.2b	10017	3	3.00	1.62e-05	3	3	3	3	3.00	1.62e-05
L1FLnI_5q12.3f	10467	3	3.00	1.6e-05	3	3	3	3	3.00	1.6e-05
L1FLnI_9p21.1l	9989	3	3.00	1.58e-05	3	3	3	3	3.00	1.58e-05
L1FLnI_1q23.2e	10150	3	3.00	1.58e-05	3	3	3	3	3.00	1.58e-05
L1FLnI_15q26.2g	10023	3	3.00	1.58e-05	3	3	3	3	3.00	1.58e-05
L1FLI_17p13.1	8047	3	3.00	1.58e-05	3	3	3	3	3.00	1.58e-05
L1FLnI_20p12.1f	10023	3	3.00	1.58e-05	3	3	3	3	3.00	1.58e-05
L1FLnI_21q21.3c	8828	3	3.00	1.58e-05	3	3	3	3	3.00	1.58e-05
L1FLnI_9p22.1b	10157	3	3.00	1.57e-05	3	3	3	3	3.00	1.57e-05
L1FLnI_15q25.3j	10030	3	3.00	1.56e-05	3	3	3	3	3.00	1.56e-05
L1FLnI_2q32.3ea	9064	3	3.00	1.55e-05	3	3	3	3	3.00	1.55e-05
L1FLnI_7q34j	10158	3	3.00	1.55e-05	3	3	3	3	3.00	1.55e-05
L1FLnI_9q13e	8513	3	3.00	1.55e-05	3	3	3	3	3.00	1.55e-05
L1FLnI_3p11.1y	10030	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_7q31.31j	10026	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_7p21.2q	10027	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_4q31.22j	9717	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_7p11.2m	10027	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_Xq23t	10116	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_6p24.3h	10128	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_2p25.3d	9214	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLI_3q25.32	8046	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_21p11.2l	8678	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_1p33x	9005	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_6q16.2f	9991	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_2p23.1j	8985	3	3.00	1.54e-05	3	3	3	3	3.00	1.54e-05
L1FLnI_2q32.1i	10141	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_2q34p	9416	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_3p22.3ea	10119	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_4q32.3b	10118	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_4q35.1f	10026	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_5q12.3x	10091	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_10q11.21e	10139	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_12q12y	10002	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_12q23.1aa	10221	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_13q21.2g	10155	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_15q26.2h	10142	3	3.00	1.53e-05	3	3	3	3	3.00	1.53e-05
L1FLnI_4q12d	9439	3	3.00	1.5e-05	3	3	3	3	3.00	1.5e-05
L1FLnI_6q22.31a	8959	3	3.00	1.5e-05	3	3	3	3	3.00	1.5e-05
L1FLI_14q12	8047	3	3.00	1.5e-05	3	3	3	3	3.00	1.5e-05
L1FLnI_18q21.32f	10748	3	3.00	1.5e-05	3	3	3	3	3.00	1.5e-05
L1FLnI_Xq25ma	10033	3	3.00	1.5e-05	3	3	3	3	3.00	1.5e-05
L1FLnI_3p13f	10145	3	3.00	1.46e-05	3	3	3	3	3.00	1.46e-05
L1FLnI_6q16.1d	9611	3	3.00	1.46e-05	3	3	3	3	3.00	1.46e-05
L1FLnI_1q31.1f	8763	3	3.00	1.46e-05	3	3	3	3	3.00	1.46e-05
L1FLnI_3q13.32h	10019	3	3.00	1.46e-05	3	3	3	3	3.00	1.46e-05
L1FLnI_3q13.32l	10143	3	3.00	1.46e-05	3	3	3	3	3.00	1.46e-05
L1FLnI_4q23t	9206	3	3.00	1.46e-05	3	3	3	3	3.00	1.46e-05
L1FLnI_9p13.3b	10150	3	3.00	1.46e-05	3	3	3	3	3.00	1.46e-05
L1FLnI_13q34b	9717	3	3.00	1.46e-05	3	3	3	3	3.00	1.46e-05
L1FLnI_16p13.3	10045	3	3.00	1.44e-05	3	3	3	3	3.00	1.44e-05
L1FLnI_1q23.3w	10144	3	3.00	1.42e-05	3	3	3	3	3.00	1.42e-05
L1FLnI_2q32.1g	8962	3	3.00	1.42e-05	3	3	3	3	3.00	1.42e-05
L1FLnI_3q23r	10115	3	3.00	1.42e-05	3	3	3	3	3.00	1.42e-05
L1FLnI_18q12.2c	10029	3	3.00	1.42e-05	3	3	3	3	3.00	1.42e-05
L1FLnI_2p16.1t	10008	3	3.00	1.4e-05	3	3	3	3	3.00	1.4e-05
L1FLnI_5q23.2o	9394	3	3.00	1.4e-05	3	3	3	3	3.00	1.4e-05
L1FLnI_6p25.2c	9982	3	3.00	1.4e-05	3	3	3	3	3.00	1.4e-05
L1FLnI_11p15.4j	10307	3	3.00	1.38e-05	3	3	3	3	3.00	1.38e-05
L1FLnI_16q22.2d	9434	3	3.00	1.38e-05	3	3	3	3	3.00	1.38e-05
L1FLnI_2q35a	10008	3	3.00	1.35e-05	3	3	3	3	3.00	1.35e-05
L1FLnI_5q11.2qa	10106	3	3.00	1.35e-05	3	3	3	3	3.00	1.35e-05
L1FLnI_12p12.2g	9356	3	3.00	1.35e-05	3	3	3	3	3.00	1.35e-05
L1FLnI_Xp11.21aa	10136	3	3.00	1.35e-05	3	3	3	3	3.00	1.35e-05
L1FLnI_3q13.11m	10132	3	3.00	1.34e-05	3	3	3	3	3.00	1.34e-05
L1FLnI_2p14l	10118	3	3.00	1.34e-05	3	3	3	3	3.00	1.34e-05
L1FLnI_4p15.33b	10138	3	3.00	1.34e-05	3	3	3	3	3.00	1.34e-05
L1FLnI_Xq13.3e	10139	3	3.00	1.34e-05	3	3	3	3	3.00	1.34e-05
L1FLnI_Xq28ja	9437	3	3.00	1.34e-05	3	3	3	3	3.00	1.34e-05
L1FLnI_2q33.1aa	10120	3	3.00	1.33e-05	3	3	3	3	3.00	1.33e-05
L1FLnI_14q12o	10065	3	3.00	1.33e-05	3	3	3	3	3.00	1.33e-05
L1FLnI_1p32.1k	10024	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_4q21.23n	10124	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_11q14.1k	9420	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_4q13.1va	10031	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_2p16.2b	9729	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_15q26.1f	9983	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_16p11.1i	10148	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_6q22.31ka	9995	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_8q12.1k	9097	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_2q12.3f	9047	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_2q31.3o	10031	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_3q13.32k	10158	3	3.00	1.31e-05	3	3	3	3	3.00	1.31e-05
L1FLnI_10q23.33g	9003	3	3.00	1.3e-05	3	3	3	3	3.00	1.3e-05
L1FLnI_12q21.2b	10151	3	3.00	1.3e-05	3	3	3	3	3.00	1.3e-05
L1FLnI_14q21.3a	10154	3	3.00	1.3e-05	3	3	3	3	3.00	1.3e-05
L1FLnI_5q23.1ba	10005	3	3.00	1.28e-05	3	3	3	3	3.00	1.28e-05
L1FLnI_12q21.31s	10801	3	3.00	1.28e-05	3	3	3	3	3.00	1.28e-05
L1FLnI_6q24.3e	10340	3	3.00	1.28e-05	3	3	3	3	3.00	1.28e-05
L1FLnI_2q34oa	10004	3	3.00	1.27e-05	3	3	3	3	3.00	1.27e-05
L1FLnI_Xq21.31gb	10031	3	3.00	1.27e-05	3	3	3	3	3.00	1.27e-05
L1FLnI_2q31.2k	10172	3	3.00	1.24e-05	3	3	3	3	3.00	1.24e-05
L1FLnI_7q31.1c	11165	3	3.00	1.24e-05	3	3	3	3	3.00	1.24e-05
L1FLnI_20p11.22c	9399	3	3.00	1.24e-05	3	3	3	3	3.00	1.24e-05
L1FLnI_Xq21.32l	10158	3	3.00	1.23e-05	3	3	3	3	3.00	1.23e-05
L1ORF2_11q14.3	8046	3	3.00	1.22e-05	3	3	3	3	3.00	1.22e-05
L1FLnI_15q14e	10029	3	3.00	1.22e-05	3	3	3	3	3.00	1.22e-05
L1FLnI_1p21.3c	8795	3	3.00	1.2e-05	3	3	3	3	3.00	1.2e-05
L1FLnI_14q23.3b	9418	3	3.00	1.2e-05	3	3	3	3	3.00	1.2e-05
L1FLnI_5q13.1i	10014	3	3.00	1.19e-05	3	3	3	3	3.00	1.19e-05
L1FLnI_6q14.2l	10430	3	3.00	1.19e-05	3	3	3	3	3.00	1.19e-05
L1FLnI_11q12.1s	10110	3	3.00	1.19e-05	3	3	3	3	3.00	1.19e-05
L1FLnI_9p24.1d	10131	3	3.00	1.19e-05	3	3	3	3	3.00	1.19e-05
L1FLnI_2p15j	8677	3	3.00	1.18e-05	3	3	3	3	3.00	1.18e-05
L1FLnI_3q12.2a	8551	3	3.00	1.18e-05	3	3	3	3	3.00	1.18e-05
L1FLnI_5p12a	9026	3	3.00	1.18e-05	3	3	3	3	3.00	1.18e-05
L1FLnI_5q12.1d	10023	3	3.00	1.18e-05	3	3	3	3	3.00	1.18e-05
L1FLnI_5p15.31t	8947	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_5p13.2s	10020	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_18q21.1a	9616	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_Xq25t	10148	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_3q12.1j	9465	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_3q26.31f	10138	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_5q14.3k	10058	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_6q22.31m	10141	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_12p13.31n	8752	3	3.00	1.17e-05	3	3	3	3	3.00	1.17e-05
L1FLnI_3p22.1j	10038	3	3.00	1.16e-05	3	3	3	3	3.00	1.16e-05
L1FLnI_4p15.31s	8636	3	3.00	1.16e-05	3	3	3	3	3.00	1.16e-05
L1FLnI_6q14.3s	10139	3	3.00	1.16e-05	3	3	3	3	3.00	1.16e-05
L1FLnI_Xq22.1qa	10141	3	3.00	1.15e-05	3	3	3	3	3.00	1.15e-05
L1FLnI_Xq28pa	9220	3	3.00	1.15e-05	3	3	3	3	3.00	1.15e-05
